Server,Time Elapsed(s),Successful Requests,Failed Requests
ntp.ix.ru,17,7,0
ntp.ix.ru,18,7,0
ntp.ix.ru,19,7,0
ntp.ix.ru,20,7,0
ntp.ix.ru,21,7,0
ntp.ix.ru,22,7,0
ntp.ix.ru,23,7,0
ntp.ix.ru,24,6,0
ntp.ix.ru,26,7,0
ntp.ix.ru,27,6,0
ntp.ix.ru,28,7,0
ntp.ix.ru,29,7,0
ntp.se,1,10,0
ntp.se,2,10,0
ntp.se,3,10,0
ntp.se,4,10,0
ntp.se,5,10,0
ntp.se,6,10,0
ntp.se,7,10,0
ntp.se,8,10,0
ntp.se,9,10,0
ntp.se,10,10,0
ntp.se,11,10,0
ntp.se,12,10,0
ntp.se,13,10,0
ntp.se,14,10,0
ntp.se,16,10,0
ntp.se,17,9,0
ntp.se,18,10,0
ntp.se,19,9,0
ntp.se,20,9,0
ntp.se,21,10,0
ntp.se,22,10,0
ntp.se,23,9,0
ntp.se,24,10,0
ntp.se,25,10,0
ntp.se,26,10,0
ntp.se,27,10,0
ntp.se,28,10,0
ntp.se,29,10,0
ntp.time.in.ua,5,3,1
ntp.time.in.ua,10,0,1
ntp.time.in.ua,15,1,1
ntp.time.in.ua,20,0,1
ntp.time.in.ua,25,1,1
ntp.time.in.ua,30,0,1
ntp.yycix.ca,5,0,1
ntp.yycix.ca,10,0,1
ntp.yycix.ca,15,0,1
ntp.yycix.ca,20,0,1
ntp.yycix.ca,25,0,1
ntp.yycix.ca,30,0,1
ntp0.nl.uu.net,1,10,0
ntp0.nl.uu.net,2,11,0
ntp0.nl.uu.net,3,12,0
ntp0.nl.uu.net,4,12,0
ntp0.nl.uu.net,5,11,0
ntp0.nl.uu.net,6,11,0
ntp0.nl.uu.net,7,11,0
ntp0.nl.uu.net,8,11,0
ntp0.nl.uu.net,9,11,0
ntp0.nl.uu.net,10,11,0
ntp0.nl.uu.net,11,11,0
ntp0.nl.uu.net,12,11,0
ntp0.nl.uu.net,13,11,0
ntp0.nl.uu.net,14,12,0
ntp0.nl.uu.net,15,11,0
ntp0.nl.uu.net,16,11,0
ntp0.nl.uu.net,17,12,0
ntp0.nl.uu.net,18,11,0
ntp0.nl.uu.net,19,12,0
ntp0.nl.uu.net,20,12,0
ntp0.nl.uu.net,21,12,0
ntp0.nl.uu.net,22,11,0
ntp0.nl.uu.net,23,10,0
ntp0.nl.uu.net,24,11,0
ntp0.nl.uu.net,26,11,0
ntp0.nl.uu.net,27,12,0
ntp0.nl.uu.net,28,11,0
ntp0.nl.uu.net,29,11,0
ntp1.as34288.net,1,11,0
ntp1.as34288.net,6,5,1
ntp1.as34288.net,11,4,1
ntp1.as34288.net,17,6,1
ntp1.as34288.net,22,2,1
ntp1.as34288.net,28,3,1
ntp1.as34288.net,33,2,1
ntp1.fau.de,5,10,1
ntp1.fau.de,11,1,1
ntp1.fau.de,16,0,1
ntp1.fau.de,21,1,1
ntp1.fau.de,26,0,1
ntp1.fau.de,31,0,1
ntp1.hetzner.de,1,12,0
ntp1.hetzner.de,2,12,0
ntp1.hetzner.de,7,8,1
ntp1.hetzner.de,13,6,1
ntp1.hetzner.de,19,7,1
ntp1.hetzner.de,24,6,1
ntp1.hetzner.de,30,7,1
ntp1.inrim.it,1,10,0
ntp1.inrim.it,2,10,0
ntp1.inrim.it,3,9,0
ntp1.inrim.it,4,10,0
ntp1.inrim.it,5,10,0
ntp1.inrim.it,6,10,0
ntp1.inrim.it,11,4,1
ntp1.inrim.it,12,10,0
ntp1.inrim.it,13,10,0
ntp1.inrim.it,14,10,0
ntp1.inrim.it,15,10,0
ntp1.inrim.it,16,10,0
ntp1.inrim.it,17,11,0
ntp1.inrim.it,18,10,0
ntp1.inrim.it,20,10,0
ntp1.inrim.it,21,10,0
ntp1.inrim.it,22,11,0
ntp1.inrim.it,23,10,0
ntp1.inrim.it,24,10,0
ntp1.inrim.it,25,10,0
ntp1.inrim.it,26,10,0
ntp1.inrim.it,27,10,0
ntp1.inrim.it,28,10,0
ntp1.inrim.it,29,10,0
ntp1.jst.mfeed.ad.jp,1,3,0
ntp1.jst.mfeed.ad.jp,2,3,0
ntp1.jst.mfeed.ad.jp,3,3,0
ntp1.jst.mfeed.ad.jp,4,3,0
ntp1.jst.mfeed.ad.jp,5,3,0
ntp1.jst.mfeed.ad.jp,6,3,0
ntp1.jst.mfeed.ad.jp,8,3,0
ntp1.jst.mfeed.ad.jp,9,3,0
ntp1.jst.mfeed.ad.jp,10,3,0
ntp1.jst.mfeed.ad.jp,11,3,0
ntp1.jst.mfeed.ad.jp,12,3,0
ntp1.jst.mfeed.ad.jp,13,3,0
ntp1.jst.mfeed.ad.jp,14,3,0
ntp1.jst.mfeed.ad.jp,15,3,0
ntp1.jst.mfeed.ad.jp,17,3,0
ntp1.jst.mfeed.ad.jp,18,3,0
ntp1.jst.mfeed.ad.jp,19,3,0
ntp1.jst.mfeed.ad.jp,20,3,0
ntp1.jst.mfeed.ad.jp,21,3,0
ntp1.jst.mfeed.ad.jp,22,3,0
ntp1.jst.mfeed.ad.jp,23,3,0
ntp1.jst.mfeed.ad.jp,25,4,0
ntp1.jst.mfeed.ad.jp,26,3,0
ntp1.jst.mfeed.ad.jp,27,4,0
ntp1.jst.mfeed.ad.jp,28,3,0
ntp1.jst.mfeed.ad.jp,29,3,0
ntp1.net.berkeley.edu,1,5,0
ntp1.net.berkeley.edu,2,5,0
ntp1.net.berkeley.edu,3,5,0
ntp1.net.berkeley.edu,4,5,0
ntp1.net.berkeley.edu,5,5,0
ntp1.net.berkeley.edu,6,5,0
ntp1.net.berkeley.edu,8,5,0
ntp1.net.berkeley.edu,9,5,0
ntp1.net.berkeley.edu,10,5,0
ntp1.net.berkeley.edu,11,5,0
ntp1.net.berkeley.edu,12,5,0
ntp1.net.berkeley.edu,13,5,0
ntp1.net.berkeley.edu,14,5,0
ntp1.net.berkeley.edu,16,5,0
ntp1.net.berkeley.edu,17,5,0
ntp1.net.berkeley.edu,18,4,0
ntp1.net.berkeley.edu,19,5,0
ntp1.net.berkeley.edu,20,5,0
ntp1.net.berkeley.edu,21,4,0
ntp1.net.berkeley.edu,22,5,0
ntp1.net.berkeley.edu,23,5,0
ntp1.net.berkeley.edu,25,5,0
ntp1.net.berkeley.edu,26,5,0
ntp1.net.berkeley.edu,27,5,0
ntp1.net.berkeley.edu,28,5,0
ntp1.net.berkeley.edu,29,5,0
ntp1.niiftri.irkutsk.ru,1,5,0
ntp1.niiftri.irkutsk.ru,2,5,0
ntp1.niiftri.irkutsk.ru,3,5,0
ntp1.niiftri.irkutsk.ru,4,5,0
ntp1.niiftri.irkutsk.ru,5,5,0
ntp1.niiftri.irkutsk.ru,6,6,0
ntp1.niiftri.irkutsk.ru,7,6,0
ntp1.niiftri.irkutsk.ru,8,6,0
ntp1.niiftri.irkutsk.ru,10,6,0
ntp1.niiftri.irkutsk.ru,11,6,0
ntp1.niiftri.irkutsk.ru,12,6,0
ntp1.niiftri.irkutsk.ru,13,6,0
ntp1.niiftri.irkutsk.ru,14,5,0
ntp1.niiftri.irkutsk.ru,15,6,0
ntp1.niiftri.irkutsk.ru,16,5,0
ntp1.niiftri.irkutsk.ru,18,6,0
ntp1.niiftri.irkutsk.ru,19,5,0
ntp1.niiftri.irkutsk.ru,20,5,0
ntp1.niiftri.irkutsk.ru,21,6,0
ntp1.niiftri.irkutsk.ru,22,5,0
ntp1.niiftri.irkutsk.ru,23,6,0
ntp1.niiftri.irkutsk.ru,24,6,0
ntp1.niiftri.irkutsk.ru,25,6,0
ntp1.niiftri.irkutsk.ru,26,5,0
ntp1.niiftri.irkutsk.ru,27,6,0
ntp1.niiftri.irkutsk.ru,29,6,0
ntp1.nl.uu.net,1,11,0
ntp1.nl.uu.net,2,11,0
ntp1.nl.uu.net,3,12,0
ntp1.nl.uu.net,4,11,0
ntp1.nl.uu.net,5,11,0
ntp1.nl.uu.net,6,11,0
ntp1.nl.uu.net,7,11,0
ntp1.nl.uu.net,8,12,0
ntp1.nl.uu.net,9,12,0
ntp1.nl.uu.net,10,12,0
ntp1.nl.uu.net,11,11,0
ntp1.nl.uu.net,12,12,0
ntp1.nl.uu.net,13,12,0
ntp1.nl.uu.net,14,12,0
ntp1.nl.uu.net,15,12,0
ntp1.nl.uu.net,16,11,0
ntp1.nl.uu.net,17,11,0
ntp1.nl.uu.net,18,11,0
ntp1.nl.uu.net,19,11,0
ntp1.nl.uu.net,21,12,0
ntp1.nl.uu.net,22,11,0
ntp1.nl.uu.net,23,12,0
ntp1.nl.uu.net,24,12,0
ntp1.nl.uu.net,25,11,0
ntp1.nl.uu.net,26,11,0
ntp1.nl.uu.net,27,12,0
ntp1.nl.uu.net,28,12,0
ntp1.nl.uu.net,29,11,0
ntp1.oma.be,1,10,0
ntp1.oma.be,6,2,1
ntp1.oma.be,11,0,1
ntp1.oma.be,16,1,1
ntp1.oma.be,21,0,1
ntp1.oma.be,26,1,1
ntp1.oma.be,31,0,1
ntp1.qix.ca,1,6,0
ntp1.qix.ca,2,6,0
ntp1.qix.ca,3,6,0
ntp1.qix.ca,4,6,0
ntp1.qix.ca,5,7,0
ntp1.qix.ca,6,6,0
ntp1.qix.ca,7,7,0
ntp1.qix.ca,8,7,0
ntp1.qix.ca,9,6,0
ntp1.qix.ca,10,7,0
ntp1.qix.ca,11,6,0
ntp1.qix.ca,12,6,0
ntp1.qix.ca,13,6,0
ntp1.qix.ca,15,6,0
ntp1.qix.ca,16,6,0
ntp1.qix.ca,17,6,0
ntp1.qix.ca,18,6,0
ntp1.qix.ca,19,6,0
ntp1.qix.ca,20,6,0
ntp1.qix.ca,21,6,0
ntp1.qix.ca,22,6,0
ntp1.qix.ca,23,6,0
ntp1.qix.ca,24,6,0
ntp1.qix.ca,25,6,0
ntp1.qix.ca,26,6,0
ntp1.qix.ca,27,6,0
ntp1.qix.ca,28,6,0
ntp1.qix.ca,29,6,0
ntp1.stratum1.ru,1,8,0
ntp1.stratum1.ru,2,8,0
ntp1.stratum1.ru,3,9,0
ntp1.stratum1.ru,4,9,0
ntp1.stratum1.ru,5,9,0
ntp1.stratum1.ru,10,1,1
ntp1.stratum1.ru,11,8,0
ntp1.stratum1.ru,12,8,0
ntp1.stratum1.ru,13,8,0
ntp1.stratum1.ru,14,8,0
ntp1.stratum1.ru,16,9,0
ntp1.stratum1.ru,17,8,0
ntp1.stratum1.ru,18,8,0
ntp1.stratum1.ru,19,8,0
ntp1.stratum1.ru,20,9,0
ntp1.stratum1.ru,21,8,0
ntp1.stratum1.ru,22,8,0
ntp1.stratum1.ru,23,8,0
ntp1.stratum1.ru,24,8,0
ntp1.stratum1.ru,25,9,0
ntp1.stratum1.ru,26,9,0
ntp1.stratum1.ru,27,9,0
ntp1.stratum1.ru,29,9,0
ntp1.stratum1.ru,30,8,0
ntp1.time.nl,5,2,1
ntp1.time.nl,10,0,1
ntp1.time.nl,15,1,1
ntp1.time.nl,20,0,1
ntp1.time.nl,25,1,1
ntp1.time.nl,30,0,1
ntp1.vniiftri.ru,1,9,0
ntp1.vniiftri.ru,2,8,0
ntp1.vniiftri.ru,3,8,0
ntp1.vniiftri.ru,4,8,0
ntp1.vniiftri.ru,5,8,0
ntp1.vniiftri.ru,6,8,0
ntp1.vniiftri.ru,7,9,0
ntp1.vniiftri.ru,8,8,0
ntp1.vniiftri.ru,9,9,0
ntp1.vniiftri.ru,10,8,0
ntp1.vniiftri.ru,11,8,0
ntp1.vniiftri.ru,12,8,0
ntp1.vniiftri.ru,13,8,0
ntp1.vniiftri.ru,14,8,0
ntp1.vniiftri.ru,15,8,0
ntp1.vniiftri.ru,16,8,0
ntp1.vniiftri.ru,17,8,0
ntp1.vniiftri.ru,19,8,0
ntp1.vniiftri.ru,20,9,0
ntp1.vniiftri.ru,21,8,0
ntp1.vniiftri.ru,22,8,0
ntp1.vniiftri.ru,23,8,0
ntp1.vniiftri.ru,24,8,0
ntp1.vniiftri.ru,25,8,0
ntp1.vniiftri.ru,26,9,0
ntp1.vniiftri.ru,27,8,0
ntp1.vniiftri.ru,28,8,0
ntp1.vniiftri.ru,29,9,0
ntp2.fau.de,1,11,0
ntp2.fau.de,2,12,0
ntp2.fau.de,3,12,0
ntp2.fau.de,4,12,0
ntp2.fau.de,5,12,0
ntp2.fau.de,6,12,0
ntp2.fau.de,7,12,0
ntp2.fau.de,8,11,0
ntp2.fau.de,9,12,0
ntp2.fau.de,10,11,0
ntp2.fau.de,11,11,0
ntp2.fau.de,12,11,0
ntp2.fau.de,13,12,0
ntp2.fau.de,14,11,0
ntp2.fau.de,15,12,0
ntp2.fau.de,16,12,0
ntp2.fau.de,17,12,0
ntp2.fau.de,18,12,0
ntp2.fau.de,20,7,0
ntp2.fau.de,21,9,0
ntp2.fau.de,22,11,0
ntp2.fau.de,23,12,0
ntp2.fau.de,24,12,0
ntp2.fau.de,25,12,0
ntp2.fau.de,26,11,0
ntp2.fau.de,27,12,0
ntp2.fau.de,28,12,0
ntp2.fau.de,29,12,0
ntp2.hetzner.de,1,12,0
ntp2.hetzner.de,2,12,0
ntp2.hetzner.de,7,8,1
ntp2.hetzner.de,13,6,1
ntp2.hetzner.de,19,7,1
ntp2.hetzner.de,24,6,1
ntp2.hetzner.de,30,7,1
ntp2.inrim.it,1,9,0
ntp2.inrim.it,2,10,0
ntp2.inrim.it,3,11,0
ntp2.inrim.it,4,10,0
ntp2.inrim.it,5,10,0
ntp2.inrim.it,6,11,0
ntp2.inrim.it,7,10,0
ntp2.inrim.it,8,10,0
ntp2.inrim.it,9,10,0
ntp2.inrim.it,10,10,0
ntp2.inrim.it,11,10,0
ntp2.inrim.it,12,10,0
ntp2.inrim.it,13,10,0
ntp2.inrim.it,14,10,0
ntp2.inrim.it,15,10,0
ntp2.inrim.it,17,10,0
ntp2.inrim.it,18,10,0
ntp2.inrim.it,19,11,0
ntp2.inrim.it,24,0,1
ntp2.inrim.it,25,10,0
ntp2.inrim.it,26,10,0
ntp2.inrim.it,27,10,0
ntp2.inrim.it,28,10,0
ntp2.inrim.it,29,10,0
ntp2.jst.mfeed.ad.jp,1,3,0
ntp2.jst.mfeed.ad.jp,2,4,0
ntp2.jst.mfeed.ad.jp,3,3,0
ntp2.jst.mfeed.ad.jp,4,4,0
ntp2.jst.mfeed.ad.jp,5,3,0
ntp2.jst.mfeed.ad.jp,6,3,0
ntp2.jst.mfeed.ad.jp,8,3,0
ntp2.jst.mfeed.ad.jp,9,3,0
ntp2.jst.mfeed.ad.jp,10,3,0
ntp2.jst.mfeed.ad.jp,11,3,0
ntp2.jst.mfeed.ad.jp,12,3,0
ntp2.jst.mfeed.ad.jp,13,3,0
ntp2.jst.mfeed.ad.jp,14,3,0
ntp2.jst.mfeed.ad.jp,15,3,0
ntp2.jst.mfeed.ad.jp,17,3,0
ntp2.jst.mfeed.ad.jp,18,3,0
ntp2.jst.mfeed.ad.jp,19,3,0
ntp2.jst.mfeed.ad.jp,20,3,0
ntp2.jst.mfeed.ad.jp,21,3,0
ntp2.jst.mfeed.ad.jp,22,3,0
ntp2.jst.mfeed.ad.jp,24,3,0
ntp2.jst.mfeed.ad.jp,25,3,0
ntp2.jst.mfeed.ad.jp,26,3,0
ntp2.jst.mfeed.ad.jp,27,3,0
ntp2.jst.mfeed.ad.jp,28,3,0
ntp2.jst.mfeed.ad.jp,29,3,0
ntp2.net.berkeley.edu,1,5,0
ntp2.net.berkeley.edu,2,5,0
ntp2.net.berkeley.edu,3,5,0
ntp2.net.berkeley.edu,4,5,0
ntp2.net.berkeley.edu,5,5,0
ntp2.net.berkeley.edu,6,5,0
ntp2.net.berkeley.edu,7,5,0
ntp2.net.berkeley.edu,9,5,0
ntp2.net.berkeley.edu,10,5,0
ntp2.net.berkeley.edu,11,5,0
ntp2.net.berkeley.edu,12,5,0
ntp2.net.berkeley.edu,13,5,0
ntp2.net.berkeley.edu,14,5,0
ntp2.net.berkeley.edu,15,5,0
ntp2.net.berkeley.edu,16,5,0
ntp2.net.berkeley.edu,18,5,0
ntp2.net.berkeley.edu,19,5,0
ntp2.net.berkeley.edu,20,5,0
ntp2.net.berkeley.edu,21,5,0
ntp2.net.berkeley.edu,22,5,0
ntp2.net.berkeley.edu,23,5,0
ntp2.net.berkeley.edu,24,5,0
ntp2.net.berkeley.edu,26,5,0
ntp2.net.berkeley.edu,27,5,0
ntp2.net.berkeley.edu,28,5,0
ntp2.net.berkeley.edu,29,5,0
ntp2.niiftri.irkutsk.ru,1,5,0
ntp2.niiftri.irkutsk.ru,2,5,0
ntp2.niiftri.irkutsk.ru,3,5,0
ntp2.niiftri.irkutsk.ru,4,5,0
ntp2.niiftri.irkutsk.ru,5,6,0
ntp2.niiftri.irkutsk.ru,6,6,0
ntp2.niiftri.irkutsk.ru,7,6,0
ntp2.niiftri.irkutsk.ru,8,6,0
ntp2.niiftri.irkutsk.ru,10,6,0
ntp2.niiftri.irkutsk.ru,11,6,0
ntp2.niiftri.irkutsk.ru,12,5,0
ntp2.niiftri.irkutsk.ru,13,5,0
ntp2.niiftri.irkutsk.ru,14,5,0
ntp2.niiftri.irkutsk.ru,15,5,0
ntp2.niiftri.irkutsk.ru,16,6,0
ntp2.niiftri.irkutsk.ru,17,6,0
ntp2.niiftri.irkutsk.ru,18,6,0
ntp2.niiftri.irkutsk.ru,20,6,0
ntp2.niiftri.irkutsk.ru,21,6,0
ntp2.niiftri.irkutsk.ru,22,5,0
ntp2.niiftri.irkutsk.ru,23,6,0
ntp2.niiftri.irkutsk.ru,24,5,0
ntp2.niiftri.irkutsk.ru,25,6,0
ntp2.niiftri.irkutsk.ru,26,6,0
ntp2.niiftri.irkutsk.ru,28,6,0
ntp2.niiftri.irkutsk.ru,29,6,0
ntp2.oma.be,1,10,0
ntp2.oma.be,2,10,0
ntp2.oma.be,3,11,0
ntp2.oma.be,4,10,0
ntp2.oma.be,5,10,0
ntp2.oma.be,6,11,0
ntp2.oma.be,7,11,0
ntp2.oma.be,8,11,0
ntp2.oma.be,9,11,0
ntp2.oma.be,10,11,0
ntp2.oma.be,11,11,0
ntp2.oma.be,12,11,0
ntp2.oma.be,13,11,0
ntp2.oma.be,14,11,0
ntp2.oma.be,15,11,0
ntp2.oma.be,16,11,0
ntp2.oma.be,17,11,0
ntp2.oma.be,18,11,0
ntp2.oma.be,19,11,0
ntp2.oma.be,20,11,0
ntp2.oma.be,21,11,0
ntp2.oma.be,23,11,0
ntp2.oma.be,24,11,0
ntp2.oma.be,25,11,0
ntp2.oma.be,26,11,0
ntp2.oma.be,27,11,0
ntp2.oma.be,28,11,0
ntp2.oma.be,29,11,0
ntp2.qix.ca,1,6,0
ntp2.qix.ca,2,6,0
ntp2.qix.ca,3,6,0
ntp2.qix.ca,4,6,0
ntp2.qix.ca,5,6,0
ntp2.qix.ca,6,6,0
ntp2.qix.ca,7,6,0
ntp2.qix.ca,8,6,0
ntp2.qix.ca,9,6,0
ntp2.qix.ca,10,6,0
ntp2.qix.ca,11,6,0
ntp2.qix.ca,12,6,0
ntp2.qix.ca,13,6,0
ntp2.qix.ca,14,6,0
ntp2.qix.ca,15,6,0
ntp2.qix.ca,16,6,0
ntp2.qix.ca,17,6,0
ntp2.qix.ca,18,6,0
ntp2.qix.ca,19,6,0
ntp2.qix.ca,20,6,0
ntp2.qix.ca,21,6,0
ntp2.qix.ca,22,6,0
ntp2.qix.ca,23,6,0
ntp2.qix.ca,25,6,0
ntp2.qix.ca,26,6,0
ntp2.qix.ca,27,6,0
ntp2.qix.ca,28,6,0
ntp2.qix.ca,29,6,0
ntp2.stratum2.ru,5,6,1
ntp2.stratum2.ru,11,0,1
ntp2.stratum2.ru,16,1,1
ntp2.stratum2.ru,21,0,1
ntp2.stratum2.ru,26,1,1
ntp2.stratum2.ru,31,0,1
ntp2.time.in.ua,5,4,1
ntp2.time.in.ua,10,0,1
ntp2.time.in.ua,15,1,1
ntp2.time.in.ua,20,0,1
ntp2.time.in.ua,25,1,1
ntp2.time.in.ua,30,0,1
ntp2.time.nl,5,2,1
ntp2.time.nl,10,0,1
ntp2.time.nl,15,1,1
ntp2.time.nl,20,0,1
ntp2.time.nl,25,1,1
ntp2.time.nl,30,0,1
ntp21.vniiftri.ru,5,4,1
ntp21.vniiftri.ru,10,0,1
ntp21.vniiftri.ru,15,1,1
ntp21.vniiftri.ru,20,0,1
ntp21.vniiftri.ru,26,1,1
ntp21.vniiftri.ru,31,0,1
ntp3.hetzner.de,1,12,0
ntp3.hetzner.de,2,12,0
ntp3.hetzner.de,8,10,1
ntp3.hetzner.de,13,6,1
ntp3.hetzner.de,19,7,1
ntp3.hetzner.de,24,6,1
ntp3.hetzner.de,30,7,1
ntp3.stratum2.ru,1,8,0
ntp3.stratum2.ru,2,9,0
ntp3.stratum2.ru,3,9,0
ntp3.stratum2.ru,4,9,0
ntp3.stratum2.ru,5,8,0
ntp3.stratum2.ru,6,9,0
ntp3.stratum2.ru,7,9,0
ntp3.stratum2.ru,8,9,0
ntp3.stratum2.ru,9,9,0
ntp3.stratum2.ru,10,9,0
ntp3.stratum2.ru,11,9,0
ntp3.stratum2.ru,13,9,0
ntp3.stratum2.ru,14,9,0
ntp3.stratum2.ru,15,9,0
ntp3.stratum2.ru,16,9,0
ntp3.stratum2.ru,17,8,0
ntp3.stratum2.ru,18,8,0
ntp3.stratum2.ru,19,9,0
ntp3.stratum2.ru,20,9,0
ntp3.stratum2.ru,21,9,0
ntp3.stratum2.ru,22,9,0
ntp3.stratum2.ru,23,9,0
ntp3.stratum2.ru,24,9,0
ntp3.stratum2.ru,26,9,0
ntp3.stratum2.ru,27,9,0
ntp3.stratum2.ru,28,8,0
ntp3.stratum2.ru,29,9,0
ntp4.stratum2.ru,1,9,0
ntp4.stratum2.ru,2,9,0
ntp4.stratum2.ru,3,9,0
ntp4.stratum2.ru,9,8,1
ntp4.stratum2.ru,15,7,1
ntp4.stratum2.ru,21,7,1
ntp4.stratum2.ru,26,7,1
ntp4.stratum2.ru,32,7,1
ntp5.stratum1.ru,1,8,0
ntp5.stratum1.ru,2,8,0
ntp5.stratum1.ru,3,8,0
ntp5.stratum1.ru,4,7,0
ntp5.stratum1.ru,5,9,0
ntp5.stratum1.ru,6,9,0
ntp5.stratum1.ru,7,8,0
ntp5.stratum1.ru,8,8,0
ntp5.stratum1.ru,9,9,0
ntp5.stratum1.ru,10,8,0
ntp5.stratum1.ru,11,8,0
ntp5.stratum1.ru,12,8,0
ntp5.stratum1.ru,13,8,0
ntp5.stratum1.ru,14,8,0
ntp5.stratum1.ru,15,8,0
ntp5.stratum1.ru,16,8,0
ntp5.stratum1.ru,18,9,0
ntp5.stratum1.ru,19,8,0
ntp5.stratum1.ru,20,8,0
ntp5.stratum1.ru,21,9,0
ntp5.stratum1.ru,22,8,0
ntp5.stratum1.ru,23,9,0
ntp5.stratum1.ru,24,8,0
ntp5.stratum1.ru,25,8,0
ntp5.stratum1.ru,26,8,0
ntp5.stratum1.ru,27,8,0
ntp5.stratum1.ru,28,9,0
ntp5.stratum1.ru,29,8,0
ntps1-0.cs.tu-berlin.de,1,11,0
ntps1-0.cs.tu-berlin.de,2,11,0
ntps1-0.cs.tu-berlin.de,3,11,0
ntps1-0.cs.tu-berlin.de,8,5,1
ntps1-0.cs.tu-berlin.de,13,1,1
ntps1-0.cs.tu-berlin.de,19,1,1
ntps1-0.cs.tu-berlin.de,24,1,1
ntps1-0.cs.tu-berlin.de,29,1,1
ntps1-0.cs.tu-berlin.de,34,1,1
ntps1-0.uni-erlangen.de,5,9,1
ntps1-0.uni-erlangen.de,11,1,1
ntps1-0.uni-erlangen.de,16,1,1
ntps1-0.uni-erlangen.de,21,1,1
ntps1-0.uni-erlangen.de,26,1,1
ntps1-0.uni-erlangen.de,31,2,1
ntps1-1.uni-erlangen.de,6,10,1
ntps1-1.uni-erlangen.de,11,1,1
ntps1-1.uni-erlangen.de,16,1,1
ntps1-1.uni-erlangen.de,21,2,1
ntps1-1.uni-erlangen.de,26,1,1
ntps1-1.uni-erlangen.de,31,0,1
ptbtime1.ptb.de,1,11,0
ptbtime1.ptb.de,2,11,0
ptbtime1.ptb.de,3,11,0
ptbtime1.ptb.de,4,11,0
ptbtime1.ptb.de,5,11,0
ptbtime1.ptb.de,6,11,0
ptbtime1.ptb.de,7,11,0
ptbtime1.ptb.de,8,11,0
ptbtime1.ptb.de,9,11,0
ptbtime1.ptb.de,10,11,0
ptbtime1.ptb.de,11,11,0
ptbtime1.ptb.de,12,11,0
ptbtime1.ptb.de,13,12,0
ptbtime1.ptb.de,14,11,0
ptbtime1.ptb.de,15,12,0
ptbtime1.ptb.de,16,11,0
ptbtime1.ptb.de,17,11,0
ptbtime1.ptb.de,18,11,0
ptbtime1.ptb.de,19,11,0
ptbtime1.ptb.de,20,11,0
ptbtime1.ptb.de,21,11,0
ptbtime1.ptb.de,22,12,0
ptbtime1.ptb.de,23,11,0
ptbtime1.ptb.de,25,12,0
ptbtime1.ptb.de,26,11,0
ptbtime1.ptb.de,27,12,0
ptbtime1.ptb.de,28,12,0
ptbtime1.ptb.de,29,11,0
ptbtime2.ptb.de,1,3,0
ptbtime2.ptb.de,2,9,0
ptbtime2.ptb.de,3,6,0
ptbtime2.ptb.de,4,5,0
ptbtime2.ptb.de,5,8,0
ptbtime2.ptb.de,6,10,0
ptbtime2.ptb.de,7,10,0
ptbtime2.ptb.de,9,9,0
ptbtime2.ptb.de,10,9,0
ptbtime2.ptb.de,11,10,0
ptbtime2.ptb.de,12,8,0
ptbtime2.ptb.de,13,10,0
ptbtime2.ptb.de,14,11,0
ptbtime2.ptb.de,15,9,0
ptbtime2.ptb.de,16,11,0
ptbtime2.ptb.de,17,11,0
ptbtime2.ptb.de,18,12,0
ptbtime2.ptb.de,19,12,0
ptbtime2.ptb.de,20,11,0
ptbtime2.ptb.de,21,11,0
ptbtime2.ptb.de,22,12,0
ptbtime2.ptb.de,23,11,0
ptbtime2.ptb.de,24,11,0
ptbtime2.ptb.de,26,11,0
ptbtime2.ptb.de,27,10,0
ptbtime2.ptb.de,28,5,0
ptbtime2.ptb.de,29,10,0
rustime02.rus.uni-stuttgart.de,1,4,0
rustime02.rus.uni-stuttgart.de,2,5,0
rustime02.rus.uni-stuttgart.de,3,5,0
rustime02.rus.uni-stuttgart.de,4,10,0
rustime02.rus.uni-stuttgart.de,29,2,0
svl2.ntp.se,1,6,0
svl2.ntp.se,2,7,0
svl2.ntp.se,3,9,0
svl2.ntp.se,4,9,0
svl2.ntp.se,5,9,0
svl2.ntp.se,6,9,0
svl2.ntp.se,7,9,0
svl2.ntp.se,8,9,0
svl2.ntp.se,9,9,0
svl2.ntp.se,10,9,0
svl2.ntp.se,11,9,0
svl2.ntp.se,12,9,0
svl2.ntp.se,13,9,0
svl2.ntp.se,14,9,0
svl2.ntp.se,15,9,0
svl2.ntp.se,16,9,0
svl2.ntp.se,17,9,0
svl2.ntp.se,18,9,0
svl2.ntp.se,20,9,0
svl2.ntp.se,21,7,0
svl2.ntp.se,22,4,0
svl2.ntp.se,23,4,0
svl2.ntp.se,24,4,0
svl2.ntp.se,25,5,0
svl2.ntp.se,26,8,0
svl2.ntp.se,27,9,0
svl2.ntp.se,28,9,0
svl2.ntp.se,30,9,0
tempus2.gum.gov.pl,1,9,0
tempus2.gum.gov.pl,2,9,0
tempus2.gum.gov.pl,3,9,0
tempus2.gum.gov.pl,4,9,0
tempus2.gum.gov.pl,5,9,0
tempus2.gum.gov.pl,6,9,0
tempus2.gum.gov.pl,7,8,0
tempus2.gum.gov.pl,8,9,0
tempus2.gum.gov.pl,9,9,0
tempus2.gum.gov.pl,10,9,0
tempus2.gum.gov.pl,11,9,0
tempus2.gum.gov.pl,12,9,0
